wave,year,saliencia,religiosidade_individual,frequencia,organizacao,indice_religiosidade,id_original,indice_subjetiva,indice_institucional
wave-7-2018-br,7,0.67,0.0,0.15,0.0,0.205,201805.0,0.335,0.075
wave-7-2018-br,7,1.0,0.0,0.85,1.0,0.7125,201805.0,0.5,0.925
wave-7-2018-br,7,0.67,0.0,1.0,0.0,0.4175,201805.0,0.335,0.5
wave-7-2018-br,7,0.67,0.0,0.65,0.0,0.33,201805.0,0.335,0.325
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,1.0,0.0,0.65,0.0,0.4125,201805.0,0.5,0.325
wave-7-2018-br,7,1.0,0.0,0.65,,0.5499999999999999,201805.0,0.5,0.65
wave-7-2018-br,7,1.0,0.0,0.85,1.0,0.7125,201805.0,0.5,0.925
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,0.67,0.0,0.85,0.0,0.38,201805.0,0.335,0.425
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,1.0,0.0,0.0,0.0,0.25,201805.0,0.5,0.0
wave-7-2018-br,7,1.0,0.0,,0.0,0.3333333333333333,201805.0,0.5,0.0
wave-7-2018-br,7,0.67,,0.85,0.0,0.5066666666666667,201805.0,0.67,0.425
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,1.0,1.0,0.25,0.0,0.5625,201805.0,1.0,0.125
wave-7-2018-br,7,1.0,,1.0,,1.0,201805.0,1.0,1.0
wave-7-2018-br,7,1.0,0.0,0.15,0.0,0.2875,201805.0,0.5,0.075
wave-7-2018-br,7,0.67,0.0,0.85,0.0,0.38,201805.0,0.335,0.425
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,0.67,0.0,0.0,0.0,0.1675,201805.0,0.335,0.0
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,1.0,0.0,0.0,0.0,0.25,201805.0,0.5,0.0
wave-7-2018-br,7,1.0,1.0,1.0,0.0,0.75,201805.0,1.0,0.5
wave-7-2018-br,7,1.0,0.0,0.45,0.5,0.4875,201805.0,0.5,0.475
wave-7-2018-br,7,1.0,0.0,0.65,0.0,0.4125,201805.0,0.5,0.325
wave-7-2018-br,7,1.0,0.0,0.0,0.0,0.25,201805.0,0.5,0.0
wave-7-2018-br,7,0.67,0.0,0.65,0.0,0.33,201805.0,0.335,0.325
wave-7-2018-br,7,1.0,1.0,0.85,,0.95,201805.0,1.0,0.85
wave-7-2018-br,7,0.67,0.0,0.85,0.0,0.38,201805.0,0.335,0.425
wave-7-2018-br,7,1.0,0.0,0.85,0.5,0.5875,201805.0,0.5,0.675
wave-7-2018-br,7,1.0,0.0,0.85,0.5,0.5875,201805.0,0.5,0.675
wave-7-2018-br,7,1.0,0.0,0.0,0.0,0.25,201805.0,0.5,0.0
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,0.67,0.0,0.85,0.0,0.38,201805.0,0.335,0.425
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,1.0,0.0,0.25,,0.4166666666666667,201805.0,0.5,0.25
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,1.0,1.0,,0.0,0.6666666666666666,201805.0,1.0,0.0
wave-7-2018-br,7,0.67,0.0,0.85,0.0,0.38,201805.0,0.335,0.425
wave-7-2018-br,7,1.0,0.0,1.0,1.0,0.75,201805.0,0.5,1.0
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,1.0,1.0,1.0,1.0,1.0,201805.0,1.0,1.0
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,0.67,1.0,0.65,0.0,0.58,201805.0,0.835,0.325
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,0.67,0.0,0.85,0.0,0.38,201805.0,0.335,0.425
wave-7-2018-br,7,1.0,0.0,0.45,0.0,0.3625,201805.0,0.5,0.225
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,1.0,0.0,0.65,0.0,0.4125,201805.0,0.5,0.325
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,1.0,0.0,0.85,1.0,0.7125,201805.0,0.5,0.925
wave-7-2018-br,7,1.0,,,0.0,0.5,201805.0,1.0,0.0
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,1.0,0.0,0.85,0.5,0.5875,201805.0,0.5,0.675
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,1.0,0.0,0.65,0.0,0.4125,201805.0,0.5,0.325
wave-7-2018-br,7,1.0,0.0,0.65,0.0,0.4125,201805.0,0.5,0.325
wave-7-2018-br,7,1.0,0.0,0.0,1.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,1.0,1.0,0.45,0.0,0.6125,201805.0,1.0,0.225
wave-7-2018-br,7,0.67,0.0,0.85,0.0,0.38,201805.0,0.335,0.425
wave-7-2018-br,7,1.0,0.0,,0.0,0.3333333333333333,201805.0,0.5,0.0
wave-7-2018-br,7,1.0,1.0,0.85,0.0,0.7125,201805.0,1.0,0.425
wave-7-2018-br,7,1.0,0.0,0.65,0.0,0.4125,201805.0,0.5,0.325
wave-7-2018-br,7,1.0,0.0,0.45,0.0,0.3625,201805.0,0.5,0.225
wave-7-2018-br,7,1.0,0.0,0.85,0.5,0.5875,201805.0,0.5,0.675
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,1.0,0.0,0.85,,0.6166666666666667,201805.0,0.5,0.85
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,0.67,0.0,0.85,0.0,0.38,201805.0,0.335,0.425
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,0.67,1.0,0.0,0.0,0.4175,201805.0,0.835,0.0
wave-7-2018-br,7,0.67,0.0,0.0,0.0,0.1675,201805.0,0.335,0.0
wave-7-2018-br,7,1.0,0.0,0.65,0.0,0.4125,201805.0,0.5,0.325
wave-7-2018-br,7,1.0,0.0,0.85,1.0,0.7125,201805.0,0.5,0.925
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,0.67,0.0,,0.0,0.2233333333333333,201805.0,0.335,0.0
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,1.0,0.0,1.0,1.0,0.75,201805.0,0.5,1.0
wave-7-2018-br,7,1.0,0.0,0.65,1.0,0.6625,201805.0,0.5,0.825
wave-7-2018-br,7,0.67,0.0,0.0,0.0,0.1675,201805.0,0.335,0.0
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,1.0,0.0,0.65,0.0,0.4125,201805.0,0.5,0.325
wave-7-2018-br,7,1.0,1.0,1.0,0.0,0.75,201805.0,1.0,0.5
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,1.0,0.0,0.45,0.0,0.3625,201805.0,0.5,0.225
wave-7-2018-br,7,1.0,0.0,0.0,0.0,0.25,201805.0,0.5,0.0
wave-7-2018-br,7,1.0,0.0,0.0,0.0,0.25,201805.0,0.5,0.0
wave-7-2018-br,7,1.0,0.0,0.85,1.0,0.7125,201805.0,0.5,0.925
wave-7-2018-br,7,0.67,1.0,0.0,0.0,0.4175,201805.0,0.835,0.0
wave-7-2018-br,7,0.67,0.0,0.0,0.0,0.1675,201805.0,0.335,0.0
wave-7-2018-br,7,1.0,0.0,0.65,0.0,0.4125,201805.0,0.5,0.325
wave-7-2018-br,7,1.0,1.0,0.85,0.0,0.7125,201805.0,1.0,0.425
wave-7-2018-br,7,0.67,,,0.0,0.335,201805.0,0.67,0.0
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,1.0,0.0,0.0,0.0,0.25,201805.0,0.5,0.0
wave-7-2018-br,7,1.0,0.0,,0.0,0.3333333333333333,201805.0,0.5,0.0
wave-7-2018-br,7,1.0,0.0,1.0,,0.6666666666666666,201805.0,0.5,1.0
wave-7-2018-br,7,1.0,0.0,,0.0,0.3333333333333333,201805.0,0.5,0.0
wave-7-2018-br,7,1.0,0.0,0.65,0.0,0.4125,201805.0,0.5,0.325
wave-7-2018-br,7,1.0,0.0,1.0,1.0,0.75,201805.0,0.5,1.0
wave-7-2018-br,7,1.0,,0.65,0.0,0.5499999999999999,201805.0,1.0,0.325
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,1.0,0.0,0.65,0.0,0.4125,201805.0,0.5,0.325
wave-7-2018-br,7,1.0,0.0,0.65,0.0,0.4125,201805.0,0.5,0.325
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,1.0,0.0,1.0,1.0,0.75,201805.0,0.5,1.0
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,1.0,1.0,0.0,0.0,0.5,201805.0,1.0,0.0
wave-7-2018-br,7,0.67,1.0,0.65,0.0,0.58,201805.0,0.835,0.325
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,1.0,0.0,0.65,0.0,0.4125,201805.0,0.5,0.325
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,0.67,0.0,0.65,0.0,0.33,201805.0,0.335,0.325
wave-7-2018-br,7,0.67,0.0,0.85,0.5,0.505,201805.0,0.335,0.675
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,0.67,0.0,0.65,0.0,0.33,201805.0,0.335,0.325
wave-7-2018-br,7,1.0,0.0,0.0,1.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,1.0,1.0,0.85,1.0,0.9625,201805.0,1.0,0.925
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,1.0,0.0,0.45,0.0,0.3625,201805.0,0.5,0.225
wave-7-2018-br,7,0.67,0.0,0.0,0.0,0.1675,201805.0,0.335,0.0
wave-7-2018-br,7,1.0,0.0,0.65,1.0,0.6625,201805.0,0.5,0.825
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,1.0,0.0,0.65,1.0,0.6625,201805.0,0.5,0.825
wave-7-2018-br,7,0.67,0.0,0.85,0.0,0.38,201805.0,0.335,0.425
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,1.0,0.0,0.65,0.0,0.4125,201805.0,0.5,0.325
wave-7-2018-br,7,1.0,0.0,0.0,0.0,0.25,201805.0,0.5,0.0
wave-7-2018-br,7,1.0,0.0,0.45,0.0,0.3625,201805.0,0.5,0.225
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,1.0,0.0,0.0,0.0,0.25,201805.0,0.5,0.0
wave-7-2018-br,7,0.67,0.0,0.0,0.0,0.1675,201805.0,0.335,0.0
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,1.0,0.0,0.65,0.0,0.4125,201805.0,0.5,0.325
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,1.0,0.0,1.0,1.0,0.75,201805.0,0.5,1.0
wave-7-2018-br,7,1.0,1.0,,0.0,0.6666666666666666,201805.0,1.0,0.0
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,1.0,0.0,0.0,1.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,1.0,0.0,0.85,1.0,0.7125,201805.0,0.5,0.925
wave-7-2018-br,7,0.67,0.0,0.0,0.0,0.1675,201805.0,0.335,0.0
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,1.0,0.0,0.85,1.0,0.7125,201805.0,0.5,0.925
wave-7-2018-br,7,0.67,0.0,0.85,0.0,0.38,201805.0,0.335,0.425
wave-7-2018-br,7,0.67,0.0,0.45,1.0,0.53,201805.0,0.335,0.725
wave-7-2018-br,7,0.67,0.0,0.65,0.0,0.33,201805.0,0.335,0.325
wave-7-2018-br,7,1.0,0.0,0.45,0.0,0.3625,201805.0,0.5,0.225
wave-7-2018-br,7,0.67,0.0,1.0,0.0,0.4175,201805.0,0.335,0.5
wave-7-2018-br,7,1.0,0.0,0.45,0.0,0.3625,201805.0,0.5,0.225
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,0.67,0.0,0.65,0.0,0.33,201805.0,0.335,0.325
wave-7-2018-br,7,1.0,0.0,0.65,0.0,0.4125,201805.0,0.5,0.325
wave-7-2018-br,7,1.0,,,0.0,0.5,201805.0,1.0,0.0
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,1.0,0.0,,0.0,0.3333333333333333,201805.0,0.5,0.0
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,0.67,1.0,,0.0,0.5566666666666666,201805.0,0.835,0.0
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,1.0,1.0,1.0,0.0,0.75,201805.0,1.0,0.5
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,1.0,0.0,0.85,1.0,0.7125,201805.0,0.5,0.925
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,1.0,0.0,0.45,0.0,0.3625,201805.0,0.5,0.225
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,1.0,1.0,0.85,0.0,0.7125,201805.0,1.0,0.425
wave-7-2018-br,7,0.67,0.0,0.85,0.0,0.38,201805.0,0.335,0.425
wave-7-2018-br,7,1.0,0.0,0.65,0.0,0.4125,201805.0,0.5,0.325
wave-7-2018-br,7,1.0,,0.65,0.0,0.5499999999999999,201805.0,1.0,0.325
wave-7-2018-br,7,1.0,0.0,,0.0,0.3333333333333333,201805.0,0.5,0.0
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,1.0,0.0,,0.0,0.3333333333333333,201805.0,0.5,0.0
wave-7-2018-br,7,1.0,0.0,0.65,0.0,0.4125,201805.0,0.5,0.325
wave-7-2018-br,7,1.0,0.0,1.0,0.5,0.625,201805.0,0.5,0.75
wave-7-2018-br,7,1.0,,0.0,0.0,0.3333333333333333,201805.0,1.0,0.0
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,1.0,0.0,0.65,0.0,0.4125,201805.0,0.5,0.325
wave-7-2018-br,7,1.0,1.0,1.0,0.0,0.75,201805.0,1.0,0.5
wave-7-2018-br,7,0.67,0.0,1.0,0.0,0.4175,201805.0,0.335,0.5
wave-7-2018-br,7,1.0,0.0,0.45,0.0,0.3625,201805.0,0.5,0.225
wave-7-2018-br,7,1.0,,,0.0,0.5,201805.0,1.0,0.0
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,1.0,0.0,0.65,0.0,0.4125,201805.0,0.5,0.325
wave-7-2018-br,7,1.0,0.0,0.65,0.0,0.4125,201805.0,0.5,0.325
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,0.67,0.0,0.0,1.0,0.4175,201805.0,0.335,0.5
wave-7-2018-br,7,1.0,0.0,,0.0,0.3333333333333333,201805.0,0.5,0.0
wave-7-2018-br,7,0.67,1.0,0.0,0.0,0.4175,201805.0,0.835,0.0
wave-7-2018-br,7,1.0,0.0,0.65,1.0,0.6625,201805.0,0.5,0.825
wave-7-2018-br,7,0.67,0.0,0.85,1.0,0.63,201805.0,0.335,0.925
wave-7-2018-br,7,1.0,0.0,0.0,0.0,0.25,201805.0,0.5,0.0
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,1.0,0.0,0.85,0.5,0.5875,201805.0,0.5,0.675
wave-7-2018-br,7,1.0,0.0,0.85,1.0,0.7125,201805.0,0.5,0.925
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,0.67,1.0,0.0,0.0,0.4175,201805.0,0.835,0.0
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,1.0,,0.0,0.0,0.3333333333333333,201805.0,1.0,0.0
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,1.0,0.0,0.0,0.0,0.25,201805.0,0.5,0.0
wave-7-2018-br,7,1.0,0.0,0.85,1.0,0.7125,201805.0,0.5,0.925
wave-7-2018-br,7,1.0,1.0,0.85,0.0,0.7125,201805.0,1.0,0.425
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,0.67,0.0,1.0,0.0,0.4175,201805.0,0.335,0.5
wave-7-2018-br,7,0.67,0.0,0.65,1.0,0.5800000000000001,201805.0,0.335,0.825
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,1.0,1.0,0.85,0.0,0.7125,201805.0,1.0,0.425
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,1.0,0.0,0.45,0.0,0.3625,201805.0,0.5,0.225
wave-7-2018-br,7,0.67,0.0,1.0,0.0,0.4175,201805.0,0.335,0.5
wave-7-2018-br,7,1.0,0.0,0.0,0.0,0.25,201805.0,0.5,0.0
wave-7-2018-br,7,1.0,0.0,0.0,1.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,1.0,0.0,1.0,0.5,0.625,201805.0,0.5,0.75
wave-7-2018-br,7,1.0,0.0,,0.0,0.3333333333333333,201805.0,0.5,0.0
wave-7-2018-br,7,0.67,0.0,1.0,0.0,0.4175,201805.0,0.335,0.5
wave-7-2018-br,7,1.0,,0.0,0.0,0.3333333333333333,201805.0,1.0,0.0
wave-7-2018-br,7,0.67,0.0,1.0,0.0,0.4175,201805.0,0.335,0.5
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,1.0,0.0,0.15,0.0,0.2875,201805.0,0.5,0.075
wave-7-2018-br,7,1.0,0.0,0.0,0.0,0.25,201805.0,0.5,0.0
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,0.67,0.0,0.0,1.0,0.4175,201805.0,0.335,0.5
wave-7-2018-br,7,0.67,0.0,1.0,1.0,0.6675,201805.0,0.335,1.0
wave-7-2018-br,7,1.0,0.0,0.45,0.0,0.3625,201805.0,0.5,0.225
wave-7-2018-br,7,0.67,0.0,0.65,0.0,0.33,201805.0,0.335,0.325
wave-7-2018-br,7,1.0,0.0,0.65,,0.5499999999999999,201805.0,0.5,0.65
wave-7-2018-br,7,0.67,0.0,0.85,0.0,0.38,201805.0,0.335,0.425
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,0.67,,0.85,1.0,0.84,201805.0,0.67,0.925
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,0.67,0.0,0.85,0.0,0.38,201805.0,0.335,0.425
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,0.67,0.0,0.45,0.0,0.28,201805.0,0.335,0.225
wave-7-2018-br,7,1.0,0.0,0.45,0.5,0.4875,201805.0,0.5,0.475
wave-7-2018-br,7,0.67,1.0,,0.0,0.5566666666666666,201805.0,0.835,0.0
wave-7-2018-br,7,0.67,0.0,0.0,1.0,0.4175,201805.0,0.335,0.5
wave-7-2018-br,7,0.67,0.0,0.85,0.0,0.38,201805.0,0.335,0.425
wave-7-2018-br,7,1.0,0.0,0.0,0.0,0.25,201805.0,0.5,0.0
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,1.0,0.0,0.0,0.0,0.25,201805.0,0.5,0.0
wave-7-2018-br,7,1.0,0.0,0.65,0.0,0.4125,201805.0,0.5,0.325
wave-7-2018-br,7,1.0,1.0,0.65,,0.8833333333333333,201805.0,1.0,0.65
wave-7-2018-br,7,1.0,0.0,,0.0,0.3333333333333333,201805.0,0.5,0.0
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,1.0,1.0,0.0,0.0,0.5,201805.0,1.0,0.0
wave-7-2018-br,7,1.0,0.0,0.0,0.0,0.25,201805.0,0.5,0.0
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,0.67,0.0,0.85,0.0,0.38,201805.0,0.335,0.425
wave-7-2018-br,7,0.67,0.0,1.0,0.0,0.4175,201805.0,0.335,0.5
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,0.67,1.0,,0.5,0.7233333333333333,201805.0,0.835,0.5
wave-7-2018-br,7,1.0,0.0,0.0,0.0,0.25,201805.0,0.5,0.0
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,0.67,1.0,0.45,0.5,0.655,201805.0,0.835,0.475
wave-7-2018-br,7,0.67,0.0,,0.0,0.2233333333333333,201805.0,0.335,0.0
wave-7-2018-br,7,1.0,0.0,0.65,0.0,0.4125,201805.0,0.5,0.325
wave-7-2018-br,7,0.67,1.0,0.85,0.0,0.63,201805.0,0.835,0.425
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
wave-7-2018-br,7,0.67,0.0,0.0,0.0,0.1675,201805.0,0.335,0.0
wave-7-2018-br,7,1.0,0.0,1.0,1.0,0.75,201805.0,0.5,1.0
wave-7-2018-br,7,1.0,0.0,0.85,0.0,0.4625,201805.0,0.5,0.425
wave-7-2018-br,7,0.67,0.0,0.85,0.0,0.38,201805.0,0.335,0.425
wave-7-2018-br,7,1.0,0.0,1.0,0.0,0.5,201805.0,0.5,0.5
